unique_int_id,parent_unique_int_id,uniq_seg_id,parent_uniq_id,neurite_type,x,y,z,radius,psp_amplitude_ratio,delay,distance_to_soma
1,128,dend[47]_0,dend[41]_4,dend,-128.00799560546875,-64.61309814453125,9.73147964477539,0.5,6.607582090486964,6.4,185.13834926264843
2,28,dend[33]_0,dend[29]_0,dend,-15.343099594116211,-81.53630065917969,-13.985099792480469,0.4099999964237213,3.8565080793949327,5.1000000000000005,125.16045051319762
3,88,dend[37]_0,dend[27]_2,dend,-27.79199981689453,-39.33890151977539,-4.9136199951171875,0.9399999976158142,1.2776226715193413,1.3,74.45491070489841
4,185,dend[45]_0,dend[43]_10,dend,-298.27899169921875,-22.175500869750977,65.40630340576172,0.32499998807907104,64.56595145436985,11.100000000000001,422.5107736394011
5,41,dend[25]_0,dend[19]_0,dend,38.755001068115234,-50.71780014038086,-16.696199417114258,0.29499998688697815,2.6209325080297265,3.9000000000000004,90.14157126292652
6,96,dend[35]_0,dend[34]_2,dend,-79.66470336914062,-98.44879913330078,-11.538399696350098,0.5,9.416434934391647,6.5,172.70007669629354
7,27,dend[10]_0,dend[8]_0,dend,24.845399856567383,-74.02100372314453,21.94230079650879,0.7049999833106995,2.6019920058122956,4.1000000000000005,114.23712799714576
8,131,dend[40]_0,dend[38]_4,dend,-77.19149780273438,-104.3489990234375,83.97650146484375,0.26499998569488525,8.549535414510324,6.2,210.05109326042032
9,212,dend[11]_0,dend[10]_16,dend,299.2279968261719,-154.3979949951172,26.5487003326416,0.29499998688697815,53.63257217293251,10.4,456.14830116840903
10,22,dend[46]_0,dend[42]_0,dend,-135.72300720214844,-71.17669677734375,0.8568460941314697,0.5899999737739563,6.093034634074573,6.1000000000000005,195.71868513085866
11,85,dend[22]_0,dend[21]_2,dend,105.88800048828125,-116.64399719238281,-84.9114990234375,0.17499999701976776,34.78656349220551,8.0,244.0061776763977
12,22,dend[43]_0,dend[42]_0,dend,-136.2270050048828,-70.05919647216797,3.891160249710083,0.23499999940395355,7.632830558004636,6.800000000000001,196.13593697127465
13,88,dend[28]_0,dend[27]_2,dend,-22.38050079345703,-48.72919845581055,-10.58549976348877,0.5600000023841858,1.6330940724219727,2.4000000000000004,81.83400490506882
14,94,dend[5]_0,dend[3]_2,dend,37.838600158691406,-102.8499984741211,3.3475801944732666,0.26499998569488525,4.860221702863228,5.4,139.5138629844915
15,28,dend[30]_0,dend[29]_0,dend,-10.6225004196167,-84.7979965209961,-19.16360092163086,0.5600000023841858,3.332774156106814,4.800000000000001,124.70819030168678
16,133,dend[24]_0,dend[20]_4,dend,93.44139862060547,-68.15589904785156,-68.66919708251953,0.23499999940395355,11.815459064504374,6.4,184.46135129208133
17,9,dend[17]_0,dend[11]_0,dend,306.4849853515625,-160.50999450683594,32.36629867553711,0.8849999904632568,65.7431039710249,11.4,474.15172204150974
18,96,dend[36]_0,dend[34]_2,dend,-84.86209869384766,-103.82499694824219,-6.389369964599609,0.17499999701976776,11.024635675674821,6.6000000000000005,177.84071758168474
19,85,dend[23]_0,dend[21]_2,dend,111.24400329589844,-121.19300079345703,-89.49700164794922,0.7049999833106995,33.749374782915275,7.9,249.39230921188752
20,121,dend[32]_0,dend[30]_4,dend,18.359600067138672,-132.31100463867188,-69.62570190429688,0.20499999821186066,20.609123443222494,7.9,222.20636540754467
21,31,dend[15]_0,dend[13]_0,dend,327.81500244140625,-151.82000732421875,55.11629867553711,0.14499999582767487,121.30139774743388,14.0,514.1543655912865
22,128,dend[42]_0,dend[41]_4,dend,-125.33999633789062,-61.964298248291016,5.045310020446777,0.4399999976158142,5.296975252492332,5.7,180.76877811925252
23,121,dend[31]_0,dend[30]_4,dend,10.481499671936035,-126.71800231933594,-68.03759765625,0.5299999713897705,14.545674542576728,7.300000000000001,216.0796443215763
24,42,dend[27]_0,soma[0]_0,dend,-11.221699714660645,-12.559200286865234,0.3943251073360443,1.6799999475479126,1.0235409812620464,0.1,22.619954882141844
25,212,dend[18]_0,dend[10]_16,dend,306.7300109863281,-161.84100341796875,14.468099594116211,0.4099999964237213,65.49683285457449,11.4,462.4469922981373
26,133,dend[21]_0,dend[20]_4,dend,95.12979888916016,-72.30120086669922,-64.69819641113281,0.17499999701976776,11.921254128303778,6.300000000000001,186.25941847104227
27,48,dend[8]_0,dend[6]_0,dend,22.006900787353516,-63.80870056152344,16.853200912475586,1.2050000429153442,2.017599283524806,3.1,102.44210156468188
28,13,dend[29]_0,dend[28]_0,dend,-21.460599899291992,-69.34739685058594,-11.667499542236328,0.5,2.3447060476793187,3.8000000000000003,105.59860462378083
29,37,dend[1]_0,dend[0]_0,dend,17.856300354003906,-24.596900939941406,-6.146719932556152,2.119999885559082,1.0670583766392425,0.30000000000000004,51.42246480032277
30,29,dend[2]_0,dend[1]_0,dend,18.767799377441406,-38.62099838256836,-8.33866024017334,1.5299999713897705,1.0964747390858,0.5,63.75641018581916
31,32,dend[13]_0,dend[12]_0,dend,318.885009765625,-155.25100708007812,40.20389938354492,0.17499999701976776,80.40198823602893,12.3,488.5504113661235
32,9,dend[12]_0,dend[11]_0,dend,302.1610107421875,-158.89100646972656,32.88750076293945,0.20499999821186066,58.55002779800675,10.8,469.9136027715309
33,131,dend[39]_0,dend[38]_4,dend,-74.41410064697266,-98.497802734375,77.70870208740234,0.5899999737739563,8.409966046315743,6.0,202.75860640244312
34,3,dend[41]_0,dend[37]_0,dend,-39.822601318359375,-42.8302001953125,-3.040499687194824,0.7649999856948853,1.5602470555939854,2.4000000000000004,90.3930790698336
35,32,dend[16]_0,dend[12]_0,dend,313.7669982910156,-153.23399353027344,38.102500915527344,0.20499999821186066,65.77979820051583,11.3,483.70661120907175
36,48,dend[7]_0,dend[6]_0,dend,18.21739959716797,-65.50309753417969,26.435800552368164,0.5299999713897705,2.3262636174659455,3.8000000000000003,109.15393887351811
37,42,dend[0]_0,soma[0]_0,dend,12.439399719238281,-8.908169746398926,-3.9837098121643066,2.4700000286102295,1.013362814810841,0.1,28.476812234771998
38,13,dend[34]_0,dend[28]_0,dend,-29.860000610351562,-66.43810272216797,-9.496649742126465,0.5299999713897705,3.0215647753830583,4.6000000000000005,107.75764823517152
39,27,dend[9]_0,dend[8]_0,dend,29.082000732421875,-67.9634017944336,27.92889976501465,1.149999976158142,2.577019319919327,4.0,114.80194656377529
40,30,dend[3]_0,dend[2]_0,dend,21.53969955444336,-50.30030059814453,-5.5561299324035645,1.059999942779541,1.360378900770163,1.6,78.26107995616147
41,29,dend[19]_0,dend[1]_0,dend,28.63360023498535,-37.21659851074219,-13.39579963684082,1.090000033378601,1.3189576466424735,1.5,69.87872953211367
42,-1,soma[0]_0,root,soma,-1.6222106218338013,-1.1368829011917114,0.1936306655406952,7.269939422607422,1.0,0.0,0.0
43,94,dend[4]_0,dend[3]_2,dend,49.307498931884766,-102.61699676513672,-8.410160064697266,1.149999976158142,4.2312094415875,5.1000000000000005,139.00591664902177
44,3,dend[38]_0,dend[37]_0,dend,-35.096500396728516,-45.744598388671875,4.918059825897217,0.6449999809265137,1.9799825913217857,3.3000000000000003,92.22791249759297
45,31,dend[14]_0,dend[13]_0,dend,330.19500732421875,-146.54299926757812,46.1077995300293,0.824999988079071,93.02754183027047,12.9,506.6003915183378
46,185,dend[44]_0,dend[43]_10,dend,-303.2770080566406,-27.924299240112305,56.626800537109375,0.7649999856948853,59.56753260662373,10.8,414.24846356793995
47,37,dend[26]_0,dend[0]_0,dend,22.077299118041992,-18.747499465942383,-10.715700149536133,0.7649999856948853,1.5162902241750815,2.0,53.393416544447774
48,30,dend[6]_0,dend[2]_0,dend,19.483800888061523,-50.55459976196289,5.6427001953125,1.090000033378601,1.701334937768642,2.5,84.37584216562537
49,41,dend[20]_0,dend[19]_0,dend,40.86050033569336,-42.483699798583984,-21.474199295043945,0.5600000023841858,2.3072114451178423,3.6,89.81443037817331
50,1,dend[47]_1,dend[47]_0,dend,-144.5590057373047,-69.42440032958984,17.866199493408203,0.9100000262260437,7.609017283600896,6.5,204.28239809500795
51,5,dend[25]_1,dend[25]_0,dend,39.2135009765625,-65.12860107421875,-18.812000274658203,0.5600000023841858,3.4316430207990014,4.4,109.78812311361045
52,7,dend[10]_1,dend[10]_0,dend,30.7947998046875,-89.95490264892578,20.79669952392578,0.35499998927116394,3.1209654781585128,4.5,134.2990331052202
53,2,dend[33]_1,dend[33]_0,dend,-14.200200080871582,-92.81159973144531,-11.763799667358398,0.4099999964237213,4.925978869319915,5.300000000000001,144.4620800344551
54,12,dend[43]_1,dend[43]_0,dend,-155.64100646972656,-71.80509948730469,3.52275013923645,0.7049999833106995,9.257177444858817,7.1000000000000005,216.46534812975113
55,15,dend[30]_1,dend[30]_0,dend,1.7272098064422607,-89.27850341796875,-27.89389991760254,0.4699999988079071,3.976918333194822,5.0,143.10529939992261
56,14,dend[5]_1,dend[5]_0,dend,29.284700393676758,-117.77999877929688,12.972800254821777,0.7049999833106995,6.816703179044921,5.5,160.1451959294924
57,10,dend[46]_1,dend[46]_0,dend,-148.6529998779297,-83.03980255126953,-8.741089820861816,1.2599999904632568,6.76534151058677,6.2,215.21359260850323
58,17,dend[17]_1,dend[17]_0,dend,315.4909973144531,-171.06300354003906,36.7422981262207,0.6200000047683716,79.18655225714352,11.8,488.3790860116412
59,16,dend[24]_1,dend[24]_0,dend,97.52230072021484,-80.1781997680664,-72.9844970703125,0.35499998927116394,14.548619914708121,6.800000000000001,202.82476238929962
60,26,dend[21]_1,dend[21]_0,dend,100.0260009765625,-90.7479019165039,-66.63259887695312,0.26499998569488525,16.182153563661345,6.6000000000000005,208.21896392618245
61,18,dend[36]_1,dend[36]_0,dend,-102.91699981689453,-115.16699981689453,-0.7842229008674622,0.32499998807907104,12.84956916403769,6.4,197.30610887292377
62,23,dend[31]_1,dend[31]_0,dend,3.159339666366577,-135.2169952392578,-70.66380310058594,0.20499999821186066,17.497131785508156,7.6000000000000005,233.2485704772329
63,24,dend[27]_1,dend[27]_0,dend,-14.970399856567383,-21.777700424194336,-0.4021758735179901,1.4700000286102295,1.0356390113258556,0.2,40.76414745534306
64,33,dend[39]_1,dend[39]_0,dend,-91.02760314941406,-98.92859649658203,84.08419799804688,1.1200000047683716,10.511599111653494,6.1000000000000005,220.44650095920468
65,39,dend[9]_1,dend[9]_0,dend,46.30550003051758,-72.27780151367188,40.716400146484375,0.7649999856948853,2.9491231801510063,4.2,135.9934888051088
66,36,dend[7]_1,dend[7]_0,dend,15.765600204467773,-76.17410278320312,42.999298095703125,0.675000011920929,2.8652384609295845,4.3,126.10576124804393
67,43,dend[4]_1,dend[4]_0,dend,66.07379913330078,-113.62300109863281,-15.339799880981445,0.6200000047683716,4.823116140418745,5.2,158.6213569230832
68,34,dend[41]_1,dend[41]_0,dend,-54.638999938964844,-42.742801666259766,3.4170901775360107,0.7049999833106995,1.889242862345076,3.1,109.32046702019696
69,40,dend[3]_1,dend[3]_0,dend,28.225900650024414,-70.84140014648438,-1.3752398490905762,0.7649999856948853,1.5837418974712298,2.2,98.63592657849331
70,35,dend[16]_1,dend[16]_0,dend,327.50799560546875,-145.50599670410156,30.852399826049805,0.4099999964237213,83.36929135319225,12.0,505.5415026539796
71,38,dend[34]_1,dend[34]_0,dend,-48.6161994934082,-74.76190185546875,-10.071700096130371,0.4699999988079071,4.12964654259787,5.0,131.897797715529
72,44,dend[38]_1,dend[38]_0,dend,-41.57469940185547,-61.35689926147461,19.94230079650879,0.824999988079071,2.680855515540525,3.8000000000000003,114.82496730347505
73,49,dend[20]_1,dend[20]_0,dend,54.699798583984375,-42.695701599121094,-32.32490158081055,0.8550000190734863,2.8219815603508174,3.9000000000000004,108.80670045935084
74,47,dend[26]_1,dend[26]_0,dend,30.515300750732422,-14.277299880981445,-24.544099807739258,0.7049999833106995,2.0594283107683125,3.1,73.36871788533782
75,50,dend[47]_2,dend[47]_1,dend,-165.82200622558594,-68.13600158691406,24.123600006103516,0.824999988079071,8.406404317932227,6.5,223.42644692736746
76,51,dend[25]_2,dend[25]_1,dend,39.7494010925293,-78.00250244140625,-22.34510040283203,0.675000011920929,4.273826769841401,4.5,129.43467496429437
77,52,dend[10]_2,dend[10]_1,dend,47.46780014038086,-95.05950164794922,14.496600151062012,0.5299999713897705,3.6593129160537026,4.7,154.36093821329465
78,53,dend[33]_2,dend[33]_1,dend,-10.143600463867188,-105.28199768066406,-12.388500213623047,0.6449999809265137,5.834176291423431,5.4,163.76370955571258
79,55,dend[30]_2,dend[30]_1,dend,6.088940143585205,-99.02890014648438,-35.81809997558594,0.5899999737739563,4.673418074921462,5.2,161.50240849815845
80,54,dend[43]_2,dend[43]_1,dend,-177.468994140625,-60.02080154418945,1.597870111465454,0.26499998569488525,10.76158006099905,7.2,236.79475928822765
81,57,dend[46]_2,dend[46]_1,dend,-160.04800415039062,-95.48970031738281,-21.300399780273438,0.5199999809265137,7.549442603740119,6.300000000000001,234.7085000861478
82,56,dend[5]_2,dend[5]_1,dend,16.52669906616211,-125.20700073242188,30.111799240112305,0.5299999713897705,8.483778037672929,5.7,180.77652887449327
83,58,dend[17]_2,dend[17]_1,dend,316.8489990234375,-179.62899780273438,46.088401794433594,0.14499999582767487,91.50851373507456,12.3,502.6064499817726
84,59,dend[24]_2,dend[24]_1,dend,104.43499755859375,-94.46800231933594,-82.3187026977539,0.4099999964237213,16.46141587978362,7.0,221.1881734865179
85,60,dend[21]_2,dend[21]_1,dend,102.70899963378906,-107.84300231933594,-73.89119720458984,0.32499998807907104,19.572806992356544,7.0,230.17850938132264
86,62,dend[31]_2,dend[31]_1,dend,-7.220699787139893,-152.15499877929688,-79.10579681396484,0.38499999046325684,19.654613369901934,7.9,250.41749663288948
87,61,dend[36]_2,dend[36]_1,dend,-117.21800231933594,-120.27899932861328,4.879179954528809,1.090000033378601,14.246538085499775,6.5,216.7715001641628
88,63,dend[27]_2,dend[27]_1,dend,-19.892000198364258,-31.530799865722656,-2.8438897132873535,1.7649999856948853,1.0471774657693305,0.30000000000000004,58.90834002854427
89,64,dend[39]_2,dend[39]_1,dend,-106.78900146484375,-95.9281997680664,91.06430053710938,0.29499998688697815,11.916112916802833,6.4,238.13439551596628
90,65,dend[9]_2,dend[9]_1,dend,58.90760040283203,-73.46630096435547,53.84170150756836,0.675000011920929,3.36417946373749,4.4,157.1850310464423
91,68,dend[41]_2,dend[41]_1,dend,-70.46600341796875,-50.30030059814453,1.411660075187683,1.1200000047683716,2.151110077172801,3.4000000000000004,128.2478549705603
92,66,dend[7]_2,dend[7]_1,dend,12.068300247192383,-79.99549865722656,55.56919860839844,0.7649999856948853,3.3967679762127627,4.7,143.05758362256978
93,67,dend[4]_2,dend[4]_1,dend,83.79429626464844,-117.79299926757812,-19.346099853515625,0.5,5.2954433765671265,5.300000000000001,178.2367971971446
94,69,dend[3]_2,dend[3]_1,dend,39.06399917602539,-88.01170349121094,1.9198501110076904,0.38499999046325684,1.8225481649591364,2.7,119.01077320082516
95,70,dend[16]_2,dend[16]_1,dend,343.9739990234375,-141.4320068359375,10.423500061035156,1.0,95.88262203915212,12.5,527.3763940988874
96,71,dend[34]_2,dend[34]_1,dend,-66.26110076904297,-84.89749908447266,-9.204360008239746,0.7049999833106995,5.032253458494049,5.2,156.0379471958865
97,72,dend[38]_2,dend[38]_1,dend,-51.90510177612305,-74.28849792480469,36.913299560546875,0.35499998927116394,3.25452726335556,4.1000000000000005,137.42202210935713
98,74,dend[26]_2,dend[26]_1,dend,39.48500061035156,-12.518500328063965,-37.155601501464844,0.32499998807907104,2.8856145354953653,3.9000000000000004,93.34401922622786
99,73,dend[20]_2,dend[20]_1,dend,66.13390350341797,-46.57389831542969,-39.4364013671875,0.4399999976158142,3.3281988547952106,4.2,127.79897054052836
100,75,dend[47]_3,dend[47]_2,dend,-184.5590057373047,-64.78829956054688,32.12879943847656,0.7350000143051147,9.106777214528506,6.6000000000000005,242.57049575972695
101,76,dend[25]_3,dend[25]_2,dend,42.59120178222656,-90.74549865722656,-28.494800567626953,0.4399999976158142,5.050678375497935,4.6000000000000005,149.08122681497832
102,77,dend[10]_3,dend[10]_2,dend,66.14610290527344,-103.04199981689453,6.772299766540527,1.0,4.189948596110686,4.800000000000001,174.42284332136907
103,78,dend[33]_3,dend[33]_2,dend,-7.045380115509033,-114.65499877929688,-8.466309547424316,0.29499998688697815,6.656285439542391,5.5,183.06533907697008
