unique_int_id,parent_unique_int_id,uniq_seg_id,parent_uniq_id,neurite_type,x,y,z,radius,psp_amplitude_ratio,delay,distance_to_soma
150,144,dend[81]_7,dend[81]_6,dend,46.0514030456543,176.843994140625,-31.39409828186035,0.5899999737739563,2.1025007731552363,5.300000000000001,191.88785774991683
151,145,dend[51]_7,dend[51]_6,dend,-38.46939468383789,155.64599609375,-19.29229736328125,0.4699999988079071,2.0647043214954057,5.4,214.0191270486467
152,147,dend[65]_8,dend[65]_7,dend,24.79780387878418,189.29800415039062,-63.44979476928711,0.29499998688697815,2.1493474343863532,5.6000000000000005,239.80476179413384
153,148,dend[54]_8,dend[54]_7,dend,-13.775296211242676,165.9510040283203,-16.62059783935547,0.5,1.8631639204396004,4.9,217.935332098928
154,149,dend[70]_8,dend[70]_7,dend,45.93820571899414,122.33000183105469,-123.93499755859375,0.14499999582767487,3.1540614677636687,6.9,236.15931623189184
155,150,dend[81]_8,dend[81]_7,dend,46.58230209350586,209.54400634765625,-44.554996490478516,0.38499999046325684,2.235847186473022,5.6000000000000005,212.10008518290167
156,151,dend[51]_8,dend[51]_7,dend,-40.233497619628906,178.37899780273438,-21.676198959350586,0.29499998688697815,2.1904439485121223,5.6000000000000005,234.64016502311895
157,152,dend[65]_9,dend[65]_8,dend,23.099103927612305,198.58200073242188,-71.14929962158203,0.26499998569488525,2.3264124197245377,6.0,260.9931044526053
158,153,dend[54]_9,dend[54]_8,dend,-14.817895889282227,183.92999267578125,-18.72509765625,0.675000011920929,1.9374471447340462,5.1000000000000005,236.59109561173074
159,155,dend[81]_9,dend[81]_8,dend,49.08460235595703,220.83700561523438,-47.3340950012207,0.23499999940395355,2.377811074600303,5.800000000000001,232.31231261588647
160,156,dend[51]_9,dend[51]_8,dend,-40.03989791870117,198.14300537109375,-23.716697692871094,0.38499999046325684,2.3321962931463456,5.800000000000001,255.26120299759123
161,157,dend[65]_10,dend[65]_9,dend,16.945003509521484,206.99899291992188,-73.0333023071289,0.7950000166893005,2.5255331977524227,6.300000000000001,282.1814471110766
162,158,dend[54]_10,dend[54]_9,dend,-12.80859661102295,204.33599853515625,-10.32079792022705,0.9700000286102295,2.01127166687221,5.300000000000001,255.24685912453347
163,159,dend[81]_10,dend[81]_9,dend,51.06580352783203,234.3249969482422,-53.0829963684082,0.7950000166893005,2.525296780360962,6.0,252.52454004887127
164,160,dend[51]_10,dend[51]_9,dend,-36.915897369384766,221.13900756835938,-27.983497619628906,0.5899999737739563,2.4812727188129338,6.0,275.88224097206347
165,163,dend[81]_11,dend[81]_10,dend,54.526302337646484,249.94000244140625,-55.998497009277344,0.7350000143051147,2.6690452080890785,6.1000000000000005,272.7367674818561
166,164,dend[51]_11,dend[51]_10,dend,-37.742496490478516,243.11900329589844,-30.035799026489258,0.29499998688697815,2.636883865402138,6.2,296.5032789465358
167,165,dend[81]_12,dend[81]_11,dend,54.48670196533203,266.10699462890625,-60.952396392822266,0.38499999046325684,2.814691783868249,6.300000000000001,292.94899491484085
168,166,dend[51]_12,dend[51]_11,dend,-36.24779510498047,264.4330139160156,-36.949195861816406,0.29499998688697815,2.802327079237643,6.4,317.124316921008
169,167,dend[81]_13,dend[81]_12,dend,52.38860321044922,280.0880126953125,-64.5333023071289,0.7950000166893005,2.962513795746561,6.300000000000001,313.1612223478257
170,168,dend[51]_13,dend[51]_12,dend,-40.40739440917969,283.27099609375,-40.586997985839844,0.9399999976158142,2.9681004292616757,6.6000000000000005,337.74535489548026
171,169,dend[81]_14,dend[81]_13,dend,55.802303314208984,293.53399658203125,-66.97059631347656,0.23499999940395355,3.140053328376156,6.5,333.37344978081046
172,170,dend[51]_14,dend[51]_13,dend,-39.48489761352539,301.71600341796875,-44.47099685668945,1.090000033378601,3.1417716838400547,6.800000000000001,358.3663928699525
173,171,dend[81]_15,dend[81]_14,dend,59.98250198364258,308.3030090332031,-69.41670227050781,1.0,3.331504245883515,6.800000000000001,353.5856772137953
174,173,dend[81]_16,dend[81]_15,dend,58.0758056640625,317.9859924316406,-72.59449768066406,0.38499999046325684,3.510617526582618,6.9,373.7979046467801
175,174,dend[81]_17,dend[81]_16,dend,60.71710205078125,329.8819885253906,-76.46700286865234,0.29499998688697815,3.7009095190219634,7.2,394.01013207976496
176,175,dend[81]_18,dend[81]_17,dend,59.77680206298828,343.24200439453125,-78.34829711914062,0.29499998688697815,3.872581655178258,7.4,414.22235951274973
