unique_int_id,parent_unique_int_id,uniq_seg_id,parent_uniq_id,neurite_type,x,y,z,radius,psp_amplitude_ratio,delay,distance_to_soma
1,101,dend[74]_0,dend[64]_2,dend,33.53070068359375,8.830011367797852,-37.25080108642578,1.090000033378601,1.3825811158377561,1.8,73.33447341603552
2,121,dend[73]_0,dend[65]_2,dend,79.8822021484375,-4.210628509521484,-75.62830352783203,0.38499999046325684,9.971571154529101,7.2,135.56963870091386
3,50,dend[72]_0,dend[66]_0,dend,98.25859832763672,9.53934097290039,-85.58499908447266,0.4699999988079071,5.105826450542079,5.6000000000000005,164.39870006417098
4,159,dend[68]_0,dend[67]_4,dend,171.1179962158203,-6.4527387619018555,-88.81410217285156,0.35499998927116394,9.384143549242575,7.300000000000001,239.2193860066857
5,232,dend[17]_0,soma[0]_0,dend,-10.486199378967285,-7.541988372802734,-0.24541020393371582,1.3849999904632568,1.0447168842200159,0.30000000000000004,25.740677194436458
6,60,dend[45]_0,dend[43]_0,dend,-201.88099670410156,-59.7234001159668,-46.19309997558594,0.4099999964237213,11.890143738996636,8.5,275.6238060227739
7,210,dend[12]_0,dend[11]_10,dend,-189.47799682617188,198.9669952392578,-97.71289825439453,0.35499998927116394,18.543211762943955,7.7,327.7908630964227
8,63,dend[42]_0,dend[40]_0,dend,-196.01800537109375,-51.4390983581543,-48.179298400878906,0.14499999582767487,18.872866275238604,9.700000000000001,284.8095741047413
9,155,dend[20]_0,dend[19]_4,dend,-84.8230972290039,-85.06510162353516,12.58580207824707,0.17499999701976776,6.766525151537293,6.5,170.5497383123218
10,216,dend[13]_0,dend[12]_14,dend,-356.7080078125,398.4410095214844,1.6893718242645264,0.4099999964237213,188.8702997662624,14.700000000000001,623.9938906832581
11,113,dend[49]_0,dend[48]_2,dend,-157.2010040283203,-27.4888973236084,4.733642101287842,0.8849999904632568,6.121348901697976,6.7,203.1106624054822
12,180,dend[53]_0,dend[52]_6,dend,-228.4429931640625,-92.6166000366211,-1.952688217163086,0.23499999940395355,21.204145545090824,9.3,301.6488627481534
13,142,dend[24]_0,dend[23]_4,dend,-208.60800170898438,-77.15350341796875,-29.71729850769043,0.6449999809265137,6.95735713651641,6.800000000000001,259.5550655615607
14,162,dend[48]_0,dend[22]_4,dend,-115.8239974975586,-38.89860153198242,-10.758197784423828,0.6449999809265137,3.750662895243999,5.300000000000001,154.8575437231796
15,232,dend[64]_0,soma[0]_0,dend,13.25830078125,1.4353313446044922,-6.5424981117248535,1.059999942779541,1.0194402712111803,0.1,20.029534716597226
16,216,dend[14]_0,dend[12]_14,dend,-349.47698974609375,397.54901123046875,8.2222318649292,0.38499999046325684,172.5780206678157,14.3,624.3307837382969
17,162,dend[23]_0,dend[22]_4,dend,-117.5009994506836,-43.47610092163086,-19.63239860534668,1.0299999713897705,3.7223288599383793,5.300000000000001,157.762996966222
18,51,dend[31]_0,dend[29]_0,dend,-285.8349914550781,-76.61959838867188,-33.654998779296875,0.20499999821186066,16.20053737587038,9.0,353.59783659779464
19,126,dend[33]_0,dend[32]_2,dend,-347.24200439453125,-84.55979919433594,-39.16490173339844,0.17499999701976776,24.427790089751337,10.100000000000001,418.18697565858156
20,182,dend[57]_0,dend[51]_6,dend,-149.4709930419922,-24.710298538208008,7.041152000427246,0.8849999904632568,4.394515939015983,5.300000000000001,185.22552781700875
21,127,dend[35]_0,dend[34]_2,dend,-372.489013671875,-78.25180053710938,-58.725101470947266,0.05999999865889549,39.878624594378486,11.3,456.2859500603678
22,20,dend[61]_0,dend[57]_0,dend,-163.64999389648438,-27.178098678588867,12.975101470947266,0.7950000166893005,4.9670709921671,5.7,203.90145491381864
23,177,dend[63]_0,dend[61]_6,dend,-278.45098876953125,-46.07749938964844,90.00299835205078,0.09000000357627869,21.542711348915457,9.5,346.689475473887
24,63,dend[41]_0,dend[40]_0,dend,-210.67100524902344,-63.29990005493164,-36.05179977416992,0.17499999701976776,126.98877591510478,11.9,285.0735838700923
