unique_int_id,parent_unique_int_id,uniq_seg_id,parent_uniq_id,neurite_type,x,y,z,radius,psp_amplitude_ratio,delay,distance_to_soma
344,331,dend[36]_4,dend[36]_3,dend,119.3499984741211,-64.83999633789062,4.880000114440918,0.14499999582767487,10.006761806896536,6.6000000000000005,162.49923299090653
345,333,dend[54]_4,dend[54]_3,dend,49.83000183105469,-115.62000274658203,-31.1299991607666,0.10999999940395355,7.330875249857061,6.5,152.6180542471669
346,334,dend[62]_4,dend[62]_3,dend,-91.66000366210938,-87.63999938964844,16.309999465942383,0.5550000071525574,8.343367364968062,6.9,150.87852452728566
347,335,dend[59]_4,dend[59]_3,dend,-73.66000366210938,-91.08000183105469,7.059999942779541,0.14499999582767487,7.000104620328857,6.4,137.13617863032684
348,337,dend[37]_4,dend[37]_3,dend,81.22000122070312,-106.70999908447266,-11.1899995803833,0.4050000011920929,11.464237619556727,6.2,147.7618745460227
349,336,apic[20]_4,apic[20]_3,apic,-79.61000061035156,358.0400085449219,-11.4399995803833,0.8450000286102295,4.05930753887483,7.6000000000000005,438.4638685460625
350,339,dend[51]_4,dend[51]_3,dend,-3.5299999713897705,-126.45999908447266,-7.380000114440918,0.4050000011920929,5.373319869801824,6.2,131.57727187116524
351,338,dend[35]_4,dend[35]_3,dend,102.06999969482422,-108.94999694824219,0.05999999865889549,0.1850000023841858,9.155207991830743,7.0,164.75799666725155
352,340,dend[29]_4,dend[29]_3,dend,-69.04000091552734,-66.5999984741211,8.5,0.14499999582767487,5.460008191570537,6.300000000000001,106.86883201219277
353,341,dend[53]_4,dend[53]_3,dend,40.29999923706055,-128.4199981689453,-8.380000114440918,0.25999999046325684,9.698841360398383,7.1000000000000005,146.74792019913193
354,342,dend[28]_4,dend[28]_3,dend,-59.310001373291016,-83.8499984741211,-31.3799991607666,0.625,3.4721192182672103,5.2,104.29699330309606
355,343,dend[60]_5,dend[60]_4,dend,-121.81999969482422,-78.06999969482422,6.690000057220459,0.25999999046325684,7.717041860988151,6.7,155.3733959199885
356,344,dend[36]_5,dend[36]_4,dend,131.91000366210938,-76.26000213623047,6.559999942779541,0.4050000011920929,6.838714084017219,2.9000000000000004,181.55773422302005
357,345,dend[54]_5,dend[54]_4,dend,58.34000015258789,-130.36000061035156,-34.189998626708984,0.10999999940395355,8.697823645828729,6.5,171.98223917927035
358,347,dend[59]_5,dend[59]_4,dend,-79.54000091552734,-105.66999816894531,5.809999942779541,0.25999999046325684,8.000968006369009,6.6000000000000005,155.24557417966003
