unique_int_id,parent_unique_int_id,uniq_seg_id,parent_uniq_id,neurite_type,x,y,z,radius,voltage_attenuation,peak_delays,distance_to_soma
1,-1,soma[0]_0,root,soma,0.6438901424407959,-1.282930850982666,-0.19725073873996735,5.872671127319336,1.0,0.0,0.0
2,1,dend[0]_0,soma[0]_0,dend,-2.5933218002319336,-17.063011169433594,-2.552149772644043,0.4399999976158142,0.872966995839899,0.05,23.258519194218167
3,2,dend[0]_1,dend[0]_0,dend,-3.4196319580078125,-25.330612182617188,-6.305319786071777,0.7350000143051147,0.6965151325559648,0.2,40.929099638492204
4,3,dend[0]_2,dend[0]_1,dend,-6.835281848907471,-30.660112380981445,-6.738309860229492,1.2949999570846558,0.5762917906682545,0.4,58.59968008276624
5,4,dend[1]_0,dend[0]_2,dend,-18.39750099182129,-38.72981262207031,-4.146029949188232,0.5299999713897705,0.5235647876755988,0.5,74.99424392861657
6,5,dend[2]_0,dend[1]_0,dend,-23.453601837158203,-38.812110900878906,-5.573880195617676,1.1749999523162842,0.47389493728034443,0.8,85.62807646446883
7,6,dend[3]_0,dend[2]_0,dend,-27.953502655029297,-36.694610595703125,-10.273500442504883,0.7950000166893005,0.45172631125169255,0.9,94.01257976914079
8,7,dend[4]_0,dend[3]_0,dend,-36.235599517822266,-38.2943115234375,-12.86299991607666,0.4399999976158142,0.4302270985178676,0.9750000000000001,108.3073921414264
9,8,dend[4]_1,dend[4]_0,dend,-41.507999420166016,-32.20831298828125,-18.86910057067871,0.6200000047683716,0.39248053648250064,1.1,126.27712810093169
10,9,dend[4]_2,dend[4]_1,dend,-49.79890060424805,-35.22841262817383,-18.717599868774414,0.824999988079071,0.37013694801479446,1.2000000000000002,144.246864060437
11,10,dend[4]_3,dend[4]_2,dend,-60.736900329589844,-42.41250991821289,-23.532899856567383,0.7950000166893005,0.35419603923012166,1.2750000000000001,162.21660001994226
12,11,dend[4]_4,dend[4]_3,dend,-63.31169891357422,-42.03041076660156,-35.49720001220703,0.7649999856948853,0.33930683440329074,1.3250000000000002,180.1863359794476
13,12,dend[4]_5,dend[4]_4,dend,-71.0457992553711,-44.81761169433594,-53.97710037231445,0.32499998807907104,0.32827710743421096,1.375,198.15607193895286
14,13,dend[4]_6,dend[4]_5,dend,-74.54290008544922,-49.227210998535156,-79.69400024414062,0.4099999964237213,0.32579704069474724,1.4000000000000001,216.1258078984582
15,7,dend[5]_0,dend[3]_0,dend,-35.94490051269531,-43.997711181640625,-6.082220077514648,0.29499998688697815,0.42213767628742277,0.9750000000000001,108.82239012370206
16,15,dend[5]_1,dend[5]_0,dend,-51.36439895629883,-50.27151107788086,-7.028299808502197,0.23499999940395355,0.3374836619646033,1.1500000000000001,127.82212204775865
17,16,dend[5]_2,dend[5]_1,dend,-62.09939956665039,-58.8734130859375,-7.325520038604736,0.23499999940395355,0.2880246181701927,1.2750000000000001,146.82185397181524
18,17,dend[5]_3,dend[5]_2,dend,-68.23999786376953,-69.49471282958984,-10.538900375366211,0.29499998688697815,0.25246947376038503,1.4000000000000001,165.82158589587183
19,18,dend[5]_4,dend[5]_3,dend,-72.02749633789062,-87.92061614990234,-9.563929557800293,0.35499998927116394,0.23076607767409787,1.475,184.82131781992842
20,19,dend[5]_5,dend[5]_4,dend,-73.42240142822266,-104.19001770019531,-10.551300048828125,0.29499998688697815,0.1996089964636785,1.6,203.82104974398501
21,20,dend[5]_6,dend[5]_5,dend,-81.14019775390625,-112.52001190185547,-11.266500473022461,0.17499999701976776,0.17121622537098152,1.7750000000000001,222.82078166804163
22,21,dend[5]_7,dend[5]_6,dend,-87.81829833984375,-125.9360122680664,-11.978599548339844,0.5600000023841858,0.14854992075506102,1.925,241.8205135920982
23,22,dend[5]_8,dend[5]_7,dend,-99.18270111083984,-137.93402099609375,-16.474700927734375,0.32499998807907104,0.12097233052005356,2.3000000000000003,260.82024551615484
24,23,dend[5]_9,dend[5]_8,dend,-107.53800201416016,-155.1940155029297,-20.014699935913086,0.32499998807907104,0.1112425067621223,2.5250000000000004,279.8199774402114
25,24,dend[5]_10,dend[5]_9,dend,-122.96800231933594,-174.11302185058594,-23.9424991607666,0.5,0.09623635255518158,3.35,298.819709364268
26,25,dend[5]_11,dend[5]_10,dend,-133.72000122070312,-191.5430145263672,-29.838499069213867,0.26499998569488525,0.09165554085849842,3.825,317.8194412883246
27,26,dend[5]_12,dend[5]_11,dend,-142.11000061035156,-211.17501831054688,-43.60350036621094,0.17499999701976776,0.08737644299689082,4.3500000000000005,336.8191732123812
28,27,dend[6]_0,dend[5]_12,dend,-145.1719970703125,-223.73001098632812,-48.81050109863281,0.26499998569488525,0.0861424325638635,4.525,350.9501909808404
29,28,dend[7]_0,dend[6]_0,dend,-146.0050048828125,-232.30101013183594,-52.63999938964844,0.5600000023841858,0.08598829702821478,4.55,360.1117607744817
30,28,dend[8]_0,dend[6]_0,dend,-140.8459930419922,-239.7860107421875,-52.5625,0.17499999701976776,0.08499194753726191,4.7250000000000005,368.1964744965775
31,27,dend[9]_0,dend[5]_12,dend,-157.29100036621094,-231.7150115966797,-51.874298095703125,0.6200000047683716,0.08392560827743388,4.875,362.40846639772315
32,31,dend[10]_0,dend[9]_0,dend,-163.76499938964844,-249.67201232910156,-55.017799377441406,0.14499999582767487,0.08331188580184287,4.9750000000000005,382.65732012676165
33,31,dend[11]_0,dend[9]_0,dend,-164.71600341796875,-253.760009765625,-49.178199768066406,0.11999999731779099,0.0830966543829132,5.0,387.71345991621297
34,6,dend[12]_0,dend[2]_0,dend,-21.299602508544922,-29.149011611938477,-4.032670021057129,0.6449999809265137,0.4814884198190791,0.8500000000000001,96.6459386732144
35,34,dend[12]_1,dend[12]_0,dend,-9.905291557312012,-21.68691062927246,-3.8021397590637207,0.7049999833106995,0.49670559932484165,0.875,112.53254526642765
36,35,dend[12]_2,dend[12]_1,dend,1.2220282554626465,-10.571711540222168,-1.4779298305511475,0.4699999988079071,0.5010214333287667,0.875,128.4191518596409
37,5,dend[13]_0,dend[1]_0,dend,-22.629201889038086,-43.70361328125,-10.689299583435059,0.5600000023841858,0.4697379646145585,0.8250000000000001,93.29402254671713
38,37,dend[13]_1,dend[13]_0,dend,-31.760801315307617,-53.750511169433594,-14.569999694824219,0.32499998807907104,0.43340846327495086,0.925,114.77503253549162
39,38,dend[13]_2,dend[13]_1,dend,-30.17980194091797,-71.26011657714844,-16.16309928894043,0.38499999046325684,0.3683052880502326,1.05,136.25604252426612
40,39,dend[13]_3,dend[13]_2,dend,-28.442201614379883,-92.6388168334961,-17.85740089416504,0.4699999988079071,0.2973343662746654,1.175,157.7370525130406
