unique_int_id,parent_unique_int_id,uniq_seg_id,parent_uniq_id,neurite_type,x,y,z,radius,voltage_attenuation,peak_delays,distance_to_soma
1,-1,soma[0]_0,root,soma,-0.9592283368110657,2.54221773147583,-0.134731724858284,6.886794090270996,1.0,0.0,0.0
2,1,dend[0]_0,soma[0]_0,dend,12.804200172424316,-14.898799896240234,0.14005699753761292,0.7649999856948853,0.9606358083410748,0.025,5.57827507519602
3,2,dend[1]_0,dend[0]_0,dend,16.594200134277344,-24.678800582885742,-2.6099400520324707,0.5299999713897705,0.7932072706566766,0.125,26.215590988723868
4,3,dend[2]_0,dend[1]_0,dend,35.614200592041016,-34.99879837036133,-7.209939956665039,0.5600000023841858,0.603068572013902,0.42500000000000004,52.12355193697033
5,4,dend[2]_1,dend[2]_0,dend,51.23419952392578,-33.828800201416016,-8.609939575195312,0.7049999833106995,0.50419625956246,0.675,73.8213921567996
6,5,dend[2]_2,dend[2]_1,dend,67.55419921875,-37.27880096435547,-5.259940147399902,0.5600000023841858,0.41462550940684323,0.875,95.51923237662888
7,6,dend[2]_3,dend[2]_2,dend,83.0342025756836,-37.918800354003906,-3.5099399089813232,0.7049999833106995,0.3221434330985603,1.0250000000000001,117.21707259645815
8,7,dend[2]_4,dend[2]_3,dend,101.14399719238281,-43.02880096435547,-3.959939956665039,0.23499999940395355,0.26804164472877395,1.175,138.91491281628743
9,8,dend[2]_5,dend[2]_4,dend,117.19400024414062,-47.92879867553711,-2.209939956665039,0.23499999940395355,0.20921666445430026,1.425,160.61275303611671
10,9,dend[2]_6,dend[2]_5,dend,136.6540069580078,-54.488800048828125,-3.659940004348755,0.5899999737739563,0.184848292476489,1.725,182.31059325594595
11,10,dend[2]_7,dend[2]_6,dend,156.88400268554688,-64.13880157470703,-4.309939861297607,0.23499999940395355,0.17499718294600322,2.0,204.00843347577523
12,11,dend[2]_8,dend[2]_7,dend,172.2740020751953,-71.1688003540039,-2.5599400997161865,0.5600000023841858,0.17183139595524807,2.125,225.7062736956045
13,3,dend[3]_0,dend[1]_0,dend,28.21419906616211,-41.08879852294922,-7.159939765930176,0.5299999713897705,0.62060446446039,0.4,50.870939604459764
14,13,dend[3]_1,dend[3]_0,dend,34.7942008972168,-51.72880172729492,-10.559900283813477,0.23499999940395355,0.4506267056128246,0.7000000000000001,70.0635551592679
15,14,dend[3]_2,dend[3]_1,dend,41.87419891357422,-66.22879791259766,-10.659899711608887,0.23499999940395355,0.362154134109242,0.9750000000000001,89.25617071407605
16,15,dend[3]_3,dend[3]_2,dend,45.5442008972168,-79.8988037109375,-10.95989990234375,0.4099999964237213,0.31276927100086227,1.125,108.44878626888418
17,16,dend[3]_4,dend[3]_3,dend,52.69419860839844,-94.33879852294922,-11.35990047454834,0.26499998569488525,0.2680907025587625,1.2750000000000001,127.64140182369232
18,17,dend[3]_5,dend[3]_4,dend,62.60419845581055,-111.86900329589844,-14.059900283813477,0.20499999821186066,0.2280087854783993,1.475,146.83401737850045
19,18,dend[3]_6,dend[3]_5,dend,68.98419952392578,-128.22900390625,-14.10990047454834,0.29499998688697815,0.2041581296589085,1.625,166.02663293330858
20,19,dend[3]_7,dend[3]_6,dend,76.99420166015625,-144.19900512695312,-14.159899711608887,0.17499999701976776,0.1677615628847965,2.225,185.21924848811673
21,20,dend[3]_8,dend[3]_7,dend,85.49420166015625,-162.0189971923828,-15.70989990234375,0.9700000286102295,0.16307774103947711,2.4250000000000003,204.41186404292486
22,2,dend[4]_0,dend[0]_0,dend,13.344200134277344,-22.31879997253418,5.890059947967529,0.29499998688697815,0.789974022836242,0.17500000000000002,20.843624472735055
23,22,dend[5]_0,dend[4]_0,dend,27.404199600219727,-30.238800048828125,5.940060138702393,0.5899999737739563,0.7140987753191719,0.275,39.8559020715054
24,23,dend[5]_1,dend[5]_0,dend,43.594200134277344,-37.578800201416016,3.8900599479675293,0.5299999713897705,0.6073388141703762,0.4,58.506308624360045
25,24,dend[5]_2,dend[5]_1,dend,49.46419906616211,-48.87879943847656,5.690060138702393,0.23499999940395355,0.5040954014699722,0.675,77.15671517721469
26,25,dend[5]_3,dend[5]_2,dend,60.344200134277344,-59.33879852294922,4.790060043334961,0.20499999821186066,0.43720659026910635,0.8250000000000001,95.80712173006934
27,26,dend[5]_4,dend[5]_3,dend,70.72419738769531,-71.6688003540039,4.340060234069824,0.14499999582767487,0.3078825706992369,1.0,114.45752828292399
28,27,dend[5]_5,dend[5]_4,dend,79.25420379638672,-85.02880096435547,8.740059852600098,0.5600000023841858,0.24832833183877628,1.225,133.10793483577865
29,28,dend[5]_6,dend[5]_5,dend,93.27420043945312,-98.4188003540039,15.79010009765625,0.20499999821186066,0.2263163824653198,1.4000000000000001,151.75834138863328
30,29,dend[5]_7,dend[5]_6,dend,103.08399963378906,-107.01899719238281,21.440099716186523,0.23499999940395355,0.21077165075846785,1.6500000000000001,170.40874794148795
31,30,dend[5]_8,dend[5]_7,dend,111.91400146484375,-120.25900268554688,26.990100860595703,0.23499999940395355,0.2076513001467499,1.725,189.05915449434258
32,22,dend[6]_0,dend[4]_0,dend,27.10420036315918,-26.97879981994629,13.740099906921387,0.35499998927116394,0.6783326224839119,0.30000000000000004,39.56165571399862
33,32,dend[6]_1,dend[6]_0,dend,35.5442008972168,-33.11880111694336,17.79010009765625,0.26499998569488525,0.5839129099846684,0.47500000000000003,57.623569551839736
34,33,dend[6]_2,dend[6]_1,dend,45.37419891357422,-42.90879821777344,25.340099334716797,0.4399999976158142,0.49687098315555916,0.675,75.68548338968084
35,34,dend[6]_3,dend[6]_2,dend,55.46419906616211,-54.69879913330078,26.940099716186523,0.4399999976158142,0.4358265720613793,0.8,93.74739722752196
36,35,dend[6]_4,dend[6]_3,dend,65.14420318603516,-67.35880279541016,32.890098571777344,0.4699999988079071,0.3429538593081547,0.925,111.80931106536306
37,36,dend[6]_5,dend[6]_4,dend,71.62419891357422,-80.40879821777344,37.0900993347168,0.35499998927116394,0.2681127202829988,1.05,129.87122490320417
38,37,dend[6]_6,dend[6]_5,dend,78.54419708251953,-90.65879821777344,43.79010009765625,0.35499998927116394,0.21536631528434289,1.175,147.9331387410453
39,38,dend[7]_0,dend[6]_6,dend,88.43419647216797,-101.29900360107422,49.440101623535156,0.14499999582767487,0.1622351470524922,1.5,169.82826308600607
40,39,dend[7]_1,dend[7]_0,dend,101.61399841308594,-111.35900115966797,56.690101623535156,0.29499998688697815,0.14091536989012102,1.9500000000000002,195.5565979380866
41,40,dend[7]_2,dend[7]_1,dend,116.04399871826172,-123.52899932861328,63.940101623535156,0.14499999582767487,0.13493571597373785,2.25,221.2849327901671
42,38,dend[8]_0,dend[6]_6,dend,88.00420379638672,-96.06880187988281,47.3400993347168,0.5299999713897705,0.17293568660757971,1.35,165.7990471376812
43,42,dend[8]_1,dend[8]_0,dend,99.49420166015625,-101.36900329589844,51.390098571777344,0.38499999046325684,0.1469174124974649,1.55,183.46895009311203
44,43,dend[8]_2,dend[8]_1,dend,111.2040023803711,-103.56900024414062,57.2401008605957,0.675000011920929,0.12476692016261234,1.9000000000000001,201.13885304854284
45,44,dend[8]_3,dend[8]_2,dend,122.35399627685547,-110.30899810791016,63.390098571777344,0.20499999821186066,0.11328023520317668,2.325,218.80875600397366
46,45,dend[8]_4,dend[8]_3,dend,133.7239990234375,-114.71900177001953,67.69010162353516,0.5899999737739563,0.10651825745292814,2.8000000000000003,236.4786589594044
47,46,dend[8]_5,dend[8]_4,dend,145.9239959716797,-115.51899719238281,74.89009857177734,0.17499999701976776,0.10387116719229895,3.0500000000000003,254.14856191483523
48,47,dend[8]_6,dend[8]_5,dend,154.60400390625,-105.12899780273438,73.69010162353516,0.14499999582767487,0.10259172978972532,3.1750000000000003,271.81846487026604
49,1,dend[9]_0,soma[0]_0,dend,-1.225790023803711,-19.81879997253418,-0.20994199812412262,0.9700000286102295,0.9613000167004974,0.025,7.264045548106371
50,49,dend[10]_0,dend[9]_0,dend,-5.425789833068848,-19.648799896240234,4.390059947967529,0.35499998927116394,0.7873167792273339,0.15000000000000002,25.3736107613364
51,50,dend[10]_1,dend[10]_0,dend,-11.245800018310547,-30.078800201416016,13.29010009765625,0.29499998688697815,0.6675671415874259,0.325,47.064650091583715
52,51,dend[10]_2,dend[10]_1,dend,-18.975799560546875,-40.02880096435547,19.440099716186523,0.7649999856948853,0.5372327096788347,0.6000000000000001,68.75568942183104
53,52,dend[10]_3,dend[10]_2,dend,-24.365800857543945,-54.77880096435547,26.890100479125977,0.23499999940395355,0.434487865487991,0.875,90.44672875207836
54,53,dend[10]_4,dend[10]_3,dend,-25.175800323486328,-72.1488037109375,35.140098571777344,0.6200000047683716,0.344373664699565,1.05,112.13776808232568
55,54,dend[10]_5,dend[10]_4,dend,-26.55579948425293,-91.32879638671875,43.0900993347168,0.5,0.25655796308175216,1.25,133.82880741257298
56,55,dend[10]_6,dend[10]_5,dend,-29.44580078125,-107.45899963378906,50.190101623535156,0.23499999940395355,0.20483130613455217,1.5250000000000001,155.5198467428203
57,56,dend[10]_7,dend[10]_6,dend,-41.905799865722656,-114.62899780273438,57.890098571777344,0.20499999821186066,0.17624122525855948,1.975,177.21088607306763
58,57,dend[10]_8,dend[10]_7,dend,-46.7057991027832,-131.86900329589844,61.940101623535156,0.11999999731779099,0.17055125089133988,2.1750000000000003,198.90192540331492
59,49,dend[11]_0,dend[9]_0,dend,-10.655799865722656,-19.778799057006836,-2.8599400520324707,0.26499998569488525,0.812581401881271,0.125,24.703439174785043
