unique_int_id,parent_unique_int_id,uniq_seg_id,parent_uniq_id,neurite_type,x,y,z,radius,psp_amplitude_ratio,delay,distance_to_soma
1,6,dend[420]_0,dend[418]_0,dend,-178.1009979248047,-190.7949981689453,-61.51030349731445,0.11999999731779099,10.407765562840384,11.5,348.53634879193424
2,6,dend[419]_0,dend[418]_0,dend,-184.77999877929688,-180.59100341796875,-61.88020324707031,0.29499998688697815,8.73769672432411,11.200000000000001,341.6046774493142
3,12,dend[431]_0,dend[429]_0,dend,-191.97999572753906,-60.99329376220703,28.365297317504883,0.4099999964237213,7.636180941566079,11.0,302.46752637776285
4,16,dend[416]_0,dend[415]_0,dend,-178.02499389648438,-167.3179931640625,-49.621604919433594,0.26499998569488525,7.500653002487805,10.8,317.4448743848625
5,54,dend[422]_0,dend[406]_0,dend,-133.2969970703125,-107.89398956298828,-8.58700180053711,0.5600000023841858,3.6265353172931296,9.0,223.03967470375738
6,4,dend[418]_0,dend[416]_0,dend,-181.60899353027344,-174.37899780273438,-56.600502014160156,0.29499998688697815,8.40456046870954,11.100000000000001,332.40578613477305
7,56,dend[375]_0,dend[374]_0,dend,-248.98899841308594,-188.7270050048828,-64.6041030883789,0.35499998927116394,8.97162962694332,11.5,400.01357549412415
8,63,dend[390]_0,dend[389]_0,dend,-174.7429962158203,-123.2030029296875,-50.42180252075195,0.17499999701976776,4.8284462688084195,9.9,307.0399075301653
9,47,dend[412]_0,dend[411]_0,dend,-162.5019989013672,-158.5959930419922,-35.507503509521484,0.20499999821186066,6.435906366057394,10.5,295.72017486232204
10,29,dend[373]_0,dend[372]_0,dend,-248.218994140625,-177.88099670410156,-68.52030181884766,0.20499999821186066,8.061627399998496,11.100000000000001,392.9159298041042
11,36,dend[402]_0,dend[400]_0,dend,-185.3780059814453,-155.9219970703125,-69.10910034179688,0.4699999988079071,6.376453581077483,10.8,336.947886444984
12,33,dend[429]_0,dend[427]_0,dend,-189.4149932861328,-57.635494232177734,23.522897720336914,0.5899999737739563,7.229877117826424,10.9,294.4893505094388
13,51,dend[386]_0,dend[384]_0,dend,-332.0539855957031,-156.48800659179688,-57.00200271606445,0.20499999821186066,17.439844669464552,13.0,487.14967205925393
14,27,dend[396]_0,dend[393]_0,dend,-181.5290069580078,-142.52499389648438,-53.54270553588867,0.23499999940395355,4.973380732517375,10.0,310.0206703648788
15,27,dend[394]_0,dend[393]_0,dend,-177.4949951171875,-139.69500732421875,-50.82760238647461,0.23499999940395355,4.803516277945421,9.9,309.5941378112394
16,38,dend[415]_0,dend[413]_0,dend,-172.36399841308594,-158.3780059814453,-43.55560302734375,0.5,6.816652301309945,10.600000000000001,306.71429026279213
17,85,dend[370]_0,dend[368]_0,dend,-240.56399536132812,-175.33700561523438,-69.64720153808594,0.23499999940395355,7.140819073839806,10.8,377.2357101382428
18,21,dend[410]_0,dend[409]_0,dend,-154.46600341796875,-155.50900268554688,-33.7213020324707,0.09000000357627869,7.1980420163934316,10.8,288.18728432173356
19,17,dend[371]_0,dend[370]_0,dend,-243.1929931640625,-183.01499938964844,-63.987003326416016,0.17499999701976776,9.984411750270034,11.9,393.07221917553846
20,38,dend[414]_0,dend[413]_0,dend,-170.5050048828125,-156.18099975585938,-44.140804290771484,0.20499999821186066,6.946329917052111,10.700000000000001,306.5170872906316
21,70,dend[409]_0,dend[407]_2,dend,-155.65699768066406,-151.88800048828125,-34.998504638671875,0.7350000143051147,5.675577277704041,10.200000000000001,282.9981228719249
22,60,dend[378]_0,dend[377]_0,dend,-235.55499267578125,-218.35000610351562,-65.72730255126953,0.11999999731779099,18.557090917110262,13.200000000000001,444.3717941449675
23,37,dend[405]_0,dend[403]_0,dend,-106.60900115966797,-73.60929107666016,-19.56620216369629,0.5600000023841858,1.9957305406396089,5.9,174.11061524520994
24,45,dend[388]_0,dend[387]_0,dend,-181.62600708007812,-131.16299438476562,-38.69060516357422,0.32499998807907104,3.7622004227633696,8.8,289.85308876322136
25,60,dend[379]_0,dend[377]_0,dend,-236.22300720214844,-221.50999450683594,-65.90509796142578,0.11999999731779099,18.271842977363658,13.200000000000001,443.6164084293771
26,72,dend[381]_0,dend[380]_2,dend,-302.78900146484375,-164.38099670410156,-57.884403228759766,0.23499999940395355,13.053159174041989,12.4,455.08613040975087
27,45,dend[393]_0,dend[387]_0,dend,-181.14199829101562,-138.02099609375,-43.88040542602539,0.6200000047683716,4.263996094108084,9.3,297.0928738622992
28,52,dend[425]_0,dend[424]_0,dend,-167.19500732421875,-56.3289909362793,9.455608367919922,0.26499998569488525,5.592988259861654,10.200000000000001,263.4812784812095
29,17,dend[372]_0,dend[370]_0,dend,-248.31100463867188,-180.44400024414062,-66.94049835205078,0.4699999988079071,7.7145041107986145,11.0,388.60898510962534
30,52,dend[432]_0,dend[424]_0,dend,-160.64199829101562,-61.46259307861328,18.988698959350586,0.35499998927116394,5.967042043006387,10.4,265.86925828050266
31,23,dend[423]_0,dend[405]_0,dend,-124.51200103759766,-83.07398986816406,-9.325901985168457,0.29499998688697815,3.0173784102138783,8.200000000000001,199.01672564933116
32,33,dend[428]_0,dend[427]_0,dend,-188.48300170898438,-60.76529312133789,19.239097595214844,0.23499999940395355,7.093302562795359,10.8,292.55388972496905
33,28,dend[427]_0,dend[425]_0,dend,-180.57400512695312,-55.29589080810547,15.309898376464844,0.20499999821186066,6.6437701108997675,10.700000000000001,281.1276447059254
34,12,dend[430]_0,dend[429]_0,dend,-193.50900268554688,-58.504791259765625,26.16969871520996,0.20499999821186066,7.538812589116905,11.0,300.9955945528127
35,28,dend[426]_0,dend[425]_0,dend,-178.69000244140625,-62.31399154663086,19.869298934936523,0.17499999701976776,6.685587316019258,10.600000000000001,279.6998206264742
36,39,dend[400]_0,dend[398]_0,dend,-184.5989990234375,-147.19400024414062,-68.17109680175781,0.26499998569488525,5.595190670140009,10.4,327.2881137386659
37,144,dend[403]_0,dend[326]_2,dend,-95.8364028930664,-62.639892578125,-26.97150230407715,0.38499999046325684,1.6458021506872598,4.5,155.0721227033332
38,47,dend[413]_0,dend[411]_0,dend,-167.18099975585938,-157.61900329589844,-41.80370330810547,0.29499998688697815,6.582574291957485,10.600000000000001,299.49872759374216
39,14,dend[398]_0,dend[396]_0,dend,-183.447998046875,-142.8260040283203,-60.525604248046875,0.4699999988079071,5.339944197137087,10.200000000000001,317.9834988428221
40,16,dend[421]_0,dend[415]_0,dend,-175.05599975585938,-153.02499389648438,-58.19450378417969,0.32499998807907104,8.947557814303755,11.3,324.629613225824
41,70,dend[408]_0,dend[407]_2,dend,-159.17300415039062,-147.02999877929688,-36.08240509033203,0.26499998569488525,6.16379619613319,10.5,284.7089685737043
42,36,dend[401]_0,dend[400]_0,dend,-183.23599243164062,-154.96200561523438,-66.5873031616211,0.20499999821186066,6.260560327240956,10.700000000000001,335.9797576289214
43,14,dend[397]_0,dend[396]_0,dend,-181.9239959716797,-146.22900390625,-60.05640411376953,0.23499999940395355,5.5191280231155,10.3,318.02349385027065
44,54,dend[407]_0,dend[406]_0,dend,-131.07400512695312,-101.16100311279297,-27.19000244140625,0.29499998688697815,3.5266087062961695,8.8,218.71207851378097
45,99,dend[387]_0,dend[343]_0,dend,-183.77699279785156,-130.218994140625,-37.175804138183594,0.35499998927116394,3.6610313002511186,8.6,286.74898140555604
46,24,dend[392]_0,dend[388]_0,dend,-181.0709991455078,-132.91400146484375,-38.811302185058594,0.11999999731779099,4.244758821682766,9.3,292.25593355170713
