unique_int_id,parent_unique_int_id,uniq_seg_id,parent_uniq_id,neurite_type,x,y,z,radius,psp_amplitude_ratio,delay,distance_to_soma
1,144,dend[54]_0,dend[53]_4,dend,-8.168439865112305,266.9010009765625,27.963199615478516,0.26499998569488525,8.872169283435241,1.6,307.6509158451377
2,198,dend[53]_0,dend[51]_8,dend,-10.145899772644043,171.8300018310547,25.40019989013672,0.38499999046325684,5.1650307464222545,1.1,206.7694486660497
3,144,dend[55]_0,dend[53]_4,dend,-4.721720218658447,262.37701416015625,22.12929916381836,0.38499999046325684,7.543726707724025,1.5,307.9550609220229
4,175,dend[57]_0,dend[55]_6,dend,26.573699951171875,408.07501220703125,-26.238000869750977,0.029999999329447746,40.58201169090759,2.8000000000000003,473.0630050556157
5,224,dend[50]_0,dend[46]_14,dend,-7.76963996887207,-272.1709899902344,49.295101165771484,0.09000000357627869,21.605623071068866,1.8,308.0346080038725
6,243,dend[32]_0,dend[30]_22,dend,35.407501220703125,476.8240051269531,17.111000061035156,0.4099999964237213,12.827081500331676,1.9000000000000001,529.5128108013388
7,200,dend[42]_0,dend[41]_8,dend,53.31669998168945,-161.89999389648438,9.046480178833008,0.20499999821186066,10.985152363388895,1.3,178.64616428328247
8,175,dend[56]_0,dend[55]_6,dend,37.4208984375,400.8789978027344,-22.551799774169922,0.05999999865889549,34.76293841457742,2.8000000000000003,466.6179909045064
9,59,dend[46]_0,soma[0]_0,dend,7.261240005493164,-9.977760314941406,5.315569877624512,0.4399999976158142,1.1673745085047225,0.1,20.3232281133412
10,224,dend[47]_0,dend[46]_14,dend,0.30733898282051086,-272.5400085449219,41.35150146484375,0.17499999701976776,21.66424432877864,1.8,308.8724844219792
11,30,dend[40]_0,dend[34]_0,dend,45.474300384521484,488.10198974609375,18.218399047851562,0.11999999731779099,15.744929179359891,2.1,550.9580574562059
12,111,dend[45]_0,dend[43]_2,dend,70.1404037475586,-204.9320068359375,9.984140396118164,0.14499999582767487,15.024780802157851,1.6,229.54104310349013
13,243,dend[31]_0,dend[30]_22,dend,32.20790100097656,471.7539978027344,14.06410026550293,0.35499998927116394,12.735303683461119,1.9000000000000001,527.5984376853229
14,59,dend[28]_0,soma[0]_0,dend,8.724740028381348,19.741100311279297,2.9188499450683594,0.29499998688697815,1.0288065332333123,0.0,30.202926080845202
15,10,dend[48]_0,dend[47]_0,dend,3.401520013809204,-283.21099853515625,31.598499298095703,0.32499998807907104,23.78868040069501,1.9000000000000001,325.10350006591284
16,102,dend[36]_0,dend[35]_2,dend,70.39459991455078,540.0089721679688,-4.102700233459473,0.8550000190734863,70.52957503579954,3.4000000000000004,616.1662328510737
17,114,dend[12]_0,dend[11]_2,dend,69.59510040283203,391.77099609375,-21.005599975585938,0.14499999582767487,74.82701220347997,3.2,481.1304648173763
18,25,dend[27]_0,dend[25]_0,dend,-58.75740051269531,-189.89100646972656,-6.9751200675964355,0.26499998569488525,18.907111767836803,1.6,209.1468162180313
19,59,dend[51]_0,soma[0]_0,dend,-10.515999794006348,20.65290069580078,-2.645900011062622,0.3700000047683716,1.1129953744710726,0.1,21.15008912586854
20,16,dend[37]_0,dend[36]_0,dend,79.98919677734375,559.052978515625,-8.101149559020996,0.6200000047683716,97.96451233714936,3.6,639.608703552879
21,25,dend[26]_0,dend[25]_0,dend,-54.9281005859375,-180.4929962158203,-4.718170166015625,0.17499999701976776,20.578065309110308,1.7000000000000002,204.93580901726372
22,59,dend[41]_0,soma[0]_0,dend,5.183599948883057,-21.8789005279541,5.483950138092041,0.20499999821186066,1.1582076640110721,0.1,19.739134489172287
23,30,dend[35]_0,dend[34]_0,dend,48.332298278808594,494.989990234375,14.96150016784668,0.4699999988079071,15.051195342484792,2.1,559.1251799560788
24,102,dend[39]_0,dend[35]_2,dend,66.32769775390625,542.4509887695312,-2.486569881439209,0.4699999988079071,21.501660167475563,2.5,616.6656503611299
25,202,dend[25]_0,dend[21]_8,dend,-53.19940185546875,-168.33299255371094,1.0049399137496948,0.17499999701976776,15.740938269554286,1.4000000000000001,188.4961022388122
26,111,dend[44]_0,dend[43]_2,dend,73.69349670410156,-208.01600646972656,8.64883041381836,0.14499999582767487,16.266108586291757,1.6,230.95683781798394
27,110,dend[8]_0,dend[0]_2,dend,0.1840989738702774,38.793399810791016,-4.8992600440979,0.20499999821186066,1.7012061798405533,0.5,61.5313812270051
28,112,dend[23]_0,dend[22]_2,dend,-21.878599166870117,-229.07000732421875,21.045900344848633,0.14499999582767487,28.913042688570773,1.9000000000000001,263.9898363941648
29,59,dend[0]_0,soma[0]_0,dend,-3.830389976501465,12.274800300598145,-1.569480061531067,0.4399999976158142,1.0253398323485199,0.0,17.573271527734075
30,6,dend[34]_0,dend[32]_0,dend,42.86289978027344,487.84600830078125,19.613500595092773,0.23499999940395355,13.982544223111962,2.0,545.4528032289277
