unique_int_id,parent_unique_int_id,uniq_seg_id,parent_uniq_id,neurite_type,x,y,z,radius,psp_amplitude_ratio,delay,distance_to_soma
1,34,dend[53]_0,dend[51]_0,dend,-14.604700088500977,-1.7086600065231323,35.099998474121094,0.4699999988079071,1.2585649327518544,0.4,41.32435040486611
2,257,dend[34]_0,dend[32]_14,dend,-199.46499633789062,63.95130157470703,-8.600000381469727,0.17499999701976776,40.447444781999884,3.2,331.3748133888947
3,38,dend[45]_0,dend[44]_0,dend,-171.3350067138672,-477.1189880371094,-115.30000305175781,0.7049999833106995,65.2685760439396,4.6000000000000005,603.780643932245
4,142,dend[20]_0,dend[18]_4,dend,131.0749969482422,26.63129997253418,-44.25,0.23499999940395355,33.671719918231794,2.8000000000000003,151.88586781186163
5,45,dend[18]_0,dend[17]_0,dend,58.06529998779297,18.851299285888672,-22.450000762939453,0.17499999701976776,3.8263247341448303,1.7000000000000002,68.92469998442007
6,9,dend[16]_0,dend[15]_0,dend,39.47529983520508,11.961299896240234,-15.350000381469727,0.38499999046325684,1.267218970619616,0.4,42.488587689434375
7,21,dend[27]_0,dend[25]_0,dend,-29.71470069885254,-84.19869995117188,-109.9000015258789,0.29499998688697815,26.542515007332476,3.0,247.8358305685969
8,29,dend[32]_0,dend[31]_0,dend,-23.694700241088867,2.3913300037384033,-13.550000190734863,0.23499999940395355,1.4587981200286761,0.6000000000000001,31.492465231077787
9,23,dend[15]_0,dend[9]_0,dend,33.72529983520508,11.32129955291748,-9.800000190734863,0.5600000023841858,1.123383838351098,0.1,31.2473563629338
10,41,dend[13]_0,dend[11]_0,dend,93.60530090332031,-17.478700637817383,-14.350000381469727,0.14499999582767487,5.9636536124795345,2.0,103.7794906790482
11,23,dend[10]_0,dend[9]_0,dend,43.67530059814453,-0.7486640214920044,-7.300000190734863,0.35499998927116394,1.1732372153651005,0.2,39.08782951534124
12,244,dend[41]_0,dend[37]_12,dend,48.48529815673828,147.06100463867188,-137.89999389648438,0.11999999731779099,22.460935105259797,2.9000000000000004,274.46428051033973
13,11,dend[14]_0,dend[10]_0,dend,63.72529983520508,-3.588670015335083,-1.899999976158142,0.14499999582767487,2.414681942869741,1.3,66.45407123225533
14,34,dend[52]_0,dend[51]_0,dend,-4.394670009613037,-3.8186700344085693,46.849998474121094,0.6449999809265137,1.4162589778798786,0.6000000000000001,50.93528736986656
